time,latitude,longitude,elevation,pointxyz,distance,elevation_change,cum_elevation,cum_distance,step_feet,mile_num,gradient_point,gradient_rating
,38.6363,-78.60692,449.548157,"(38.6363, -78.60692, 449.548157)",0.00161912,0.4320989999999938,111.01623599999999,1.4109866999999996,8.548953599999999,2.0,12.0,up
,38.63628,-78.60696,449.763306,"(38.63628, -78.60696, 449.763306)",0.00256322,0.2151489999999967,111.23138499999999,1.4135499199999997,13.5338016,2.0,4.2,flat
,38.63613,-78.60724,450.908447,"(38.63613, -78.60724, 450.908447)",0.01832427,1.1451410000000237,112.37652600000001,1.4318741899999996,96.7521456,2.0,3.8,flat
,38.63605,-78.60739,451.873322,"(38.63605, -78.60739, 451.873322)",0.00980265,0.9648749999999495,113.34140099999996,1.4416768399999995,51.757991999999994,2.0,5.8,up
,38.63602,-78.6074,451.468048,"(38.63602, -78.6074, 451.468048)",0.00214191,-0.40527399999996305,112.936127,1.4438187499999995,11.3092848,2.0,-9.1,down
,38.63586,-78.60759,452.892395,"(38.63586, -78.60759, 452.892395)",0.01507866,1.4243470000000116,114.36047400000001,1.4588974099999994,79.61532480000001,2.0,5.6,up
,38.63569,-78.60771,454.331879,"(38.63569, -78.60771, 454.331879)",0.01341309,1.439483999999993,115.799958,1.4723104999999994,70.82111520000001,2.0,6.4,up
,38.63557,-78.6078,457.504395,"(38.63557, -78.6078, 457.504395)",0.00960929,3.1725159999999732,118.97247399999998,1.4819197899999994,50.737051199999996,2.0,19.3,bigUp
,38.63543,-78.60801,463.151825,"(38.63543, -78.60801, 463.151825)",0.01490057,5.647429999999986,124.61990399999996,1.4968203599999994,78.6750096,2.0,22.6,bigUp
,38.63541,-78.60806,464.087982,"(38.63541, -78.60806, 464.087982)",0.0030318,0.936157000000037,125.556061,1.4998521599999994,16.007904,2.0,15.9,bigUp
,38.63539,-78.60806,464.160126,"(38.63539, -78.60806, 464.160126)",0.00138187,0.07214399999998022,125.62820499999998,1.5012340299999993,7.2962736,2.0,2.2,flat
,38.63525,-78.6083,469.18338,"(38.63525, -78.6083, 469.18338)",0.01616638,5.0232540000000085,130.651459,1.5174004099999994,85.3584864,2.0,18.6,bigUp
,38.63536,-78.6084,470.356537,"(38.63536, -78.6084, 470.356537)",0.00932166,1.1731570000000033,131.824616,1.5267220699999993,49.2183648,2.0,7.3,up
,38.63539,-78.60845,470.961334,"(38.63539, -78.60845, 470.961334)",0.00340276,0.6047970000000191,132.429413,1.5301248299999992,17.966572799999998,2.0,9.3,up
,38.63539,-78.60849,471.685577,"(38.63539, -78.60849, 471.685577)",0.00215885,0.7242430000000013,133.153656,1.5322836799999993,11.398728,2.0,16.2,bigUp
,38.63541,-78.60857,472.829681,"(38.63541, -78.60857, 472.829681)",0.00453344,1.1441039999999703,134.29775999999998,1.5368171199999994,23.9365632,2.0,13.8,up
,38.63542,-78.60858,472.892303,"(38.63542, -78.60858, 472.892303)",0.00087674,0.06262200000003304,134.36038200000002,1.5376938599999994,4.6291872,2.0,2.6,flat
,38.63543,-78.60873,475.447815,"(38.63543, -78.60873, 475.447815)",0.00812512,2.5555119999999647,136.91589399999998,1.5458189799999995,42.9006336,2.0,18.2,bigUp
,38.63549,-78.60901,477.999329,"(38.63549, -78.60901, 477.999329)",0.01567026,2.5515139999999974,139.46740799999998,1.5614892399999996,82.73897279999998,2.0,9.7,up
,38.63548,-78.60905,478.573975,"(38.63548, -78.60905, 478.573975)",0.00226672,0.5746460000000297,140.042054,1.5637559599999995,11.9682816,2.0,12.4,up
,38.63574,-78.60926,479.698547,"(38.63574, -78.60926, 479.698547)",0.02124085,1.1245720000000006,141.166626,1.5849968099999996,112.151688,2.0,3.2,flat
,38.63596,-78.60937,482.143799,"(38.63596, -78.60937, 482.143799)",0.01631878,2.445251999999982,143.611878,1.6013155899999996,86.16315840000001,2.0,9.0,up
,38.63609,-78.60931,483.725128,"(38.63609, -78.60931, 483.725128)",0.00954805,1.5813289999999824,145.19320699999997,1.6108636399999996,50.413704,2.0,9.7,up
,38.63635,-78.60911,484.967834,"(38.63635, -78.60911, 484.967834)",0.02095779,1.2427059999999983,146.43591299999997,1.6318214299999996,110.65713120000001,2.0,3.6,flat
,38.63637,-78.60911,485.184204,"(38.63637, -78.60911, 485.184204)",0.00138187,0.21637000000004036,146.652283,1.6332032999999995,7.2962736,2.0,6.7,up
,38.63664,-78.60897,486.184265,"(38.63664, -78.60897, 486.184265)",0.02012731,1.0000609999999597,147.65234399999997,1.6533306099999994,106.27219679999999,2.0,3.0,flat
,38.63668,-78.60897,486.472137,"(38.63668, -78.60897, 486.472137)",0.00276374,0.287871999999993,147.94021599999996,1.6560943499999994,14.5925472,2.0,5.3,up
,38.63669,-78.60897,486.544556,"(38.63669, -78.60897, 486.544556)",0.00069093,0.07241900000002488,148.012635,1.6567852799999994,3.6481103999999998,2.0,3.4,flat
,38.63682,-78.60906,488.347656,"(38.63682, -78.60906, 488.347656)",0.01021139,1.8030999999999722,149.81573499999996,1.6669966699999994,53.9161392,2.0,10.3,up
,38.63682,-78.60906,488.347656,"(38.63682, -78.60906, 488.347656)",0.0,0.0,149.81573499999996,1.6669966699999994,0.0,2.0,0.0,flat
,38.6369,-78.6091,488.780365,"(38.6369, -78.6091, 488.780365)",0.00593409,0.4327090000000453,150.248444,1.6729307599999994,31.3319952,2.0,4.1,flat
,38.63697,-78.60914,489.212158,"(38.63697, -78.60914, 489.212158)",0.00529647,0.43179299999997056,150.68023699999998,1.6782272299999994,27.9653616,2.0,4.5,flat
,38.63721,-78.60918,488.732269,"(38.63721, -78.60918, 488.732269)",0.01672235,-0.4798890000000142,150.20034799999996,1.6949495799999994,88.294008,2.0,-1.7,flat
,38.63722,-78.60917,488.552124,"(38.63722, -78.60917, 488.552124)",0.00087674,-0.1801449999999818,150.02020299999998,1.6958263199999994,4.6291872,2.0,-7.5,down
,38.6374,-78.60908,486.004333,"(38.6374, -78.60908, 486.004333)",0.01335169,-2.547791000000018,147.47241199999996,1.7091780099999994,70.4969232,2.0,-11.3,down
,38.63751,-78.60908,484.419556,"(38.63751, -78.60908, 484.419556)",0.00760028,-1.5847769999999741,145.887635,1.7167782899999993,40.1294784,2.0,-12.0,down
,38.63746,-78.60945,489.990631,"(38.63746, -78.60945, 489.990631)",0.02026542,5.5710750000000075,151.45871,1.7370437099999994,107.0014176,2.0,16.6,bigUp
,38.63746,-78.60954,491.495667,"(38.63746, -78.60954, 491.495667)",0.00485728,1.5050360000000182,152.96374600000001,1.7419009899999993,25.6464384,2.0,17.1,bigUp
,38.63747,-78.60967,494.157227,"(38.63747, -78.60967, 494.157227)",0.00705,2.6615599999999517,155.62530599999997,1.7489509899999993,37.224,2.0,21.6,bigUp
,38.63753,-78.60982,497.107086,"(38.63753, -78.60982, 497.107086)",0.00909519,2.9498590000000036,158.57516499999997,1.7580461799999993,48.0226032,2.0,18.9,bigUp
,38.63756,-78.61003,501.23764,"(38.63756, -78.61003, 501.23764)",0.01152162,4.130554000000018,162.705719,1.7695677999999992,60.8341536,2.0,21.1,bigUp
,38.63756,-78.61009,502.440643,"(38.63756, -78.61009, 502.440643)",0.00323818,1.2030030000000238,163.908722,1.7728059799999993,17.097590399999998,2.0,19.4,bigUp
,38.63774,-78.61027,503.631409,"(38.63774, -78.61027, 503.631409)",0.0157812,1.1907659999999964,165.099488,1.7885871799999993,83.32473599999999,2.0,4.5,flat
,38.63784,-78.61032,503.812164,"(38.63784, -78.61032, 503.812164)",0.0074176,0.18075499999997646,165.28024299999998,1.7960047799999992,39.164927999999996,2.0,1.4,flat
,38.63792,-78.61039,504.542938,"(38.63792, -78.61039, 504.542938)",0.00669516,0.7307739999999967,166.01101699999998,1.8026999399999992,35.350444800000005,2.0,6.2,up
,38.63812,-78.61039,505.913788,"(38.63812, -78.61039, 505.913788)",0.01381868,1.3708500000000186,167.381867,1.8165186199999992,72.9626304,2.0,5.9,up
,38.63822,-78.61038,505.828918,"(38.63822, -78.61038, 505.828918)",0.00693039,-0.08487000000002354,167.29699699999998,1.8234490099999991,36.5924592,2.0,-0.7,flat
,38.63825,-78.61042,506.29425,"(38.63825, -78.61042, 506.29425)",0.00299279,0.4653319999999894,167.76232899999997,1.8264417999999991,15.8019312,2.0,8.0,up
,38.63837,-78.61052,508.016693,"(38.63837, -78.61052, 508.016693)",0.00989297,1.7224429999999984,169.48477199999996,1.836334769999999,52.234881599999994,2.0,10.2,up
,38.63855,-78.61054,506.640045,"(38.63855, -78.61054, 506.640045)",0.01248357,-1.3766479999999888,168.10812399999998,1.848818339999999,65.9132496,2.0,-6.5,down
,38.63868,-78.61061,505.450897,"(38.63868, -78.61061, 505.450897)",0.00974427,-1.1891479999999888,166.918976,1.858562609999999,51.4497456,2.0,-7.1,down
,38.63874,-78.61062,503.995758,"(38.63874, -78.61062, 503.995758)",0.00418059,-1.4551389999999742,165.463837,1.862743199999999,22.0735152,2.0,-18.8,bigDown
,38.63881,-78.61069,505.067108,"(38.63881, -78.61069, 505.067108)",0.0061371,1.0713499999999954,166.535187,1.868880299999999,32.403888,2.0,9.8,up
,38.63902,-78.61077,508.951538,"(38.63902, -78.61077, 508.951538)",0.01513835,3.884430000000009,170.41961700000002,1.884018649999999,79.930488,2.0,15.3,bigUp
,38.63909,-78.61081,510.923431,"(38.63909, -78.61081, 510.923431)",0.00529644,1.971892999999966,172.39150999999998,1.8893150899999989,27.9652032,2.0,20.7,bigUp
,38.63916,-78.61087,512.983521,"(38.63916, -78.61087, 512.983521)",0.00582043,2.0600900000000024,174.45159999999998,1.8951355199999989,30.7318704,2.0,19.9,bigUp
,38.63918,-78.6109,513.52533,"(38.63918, -78.6109, 513.52533)",0.00212859,0.5418090000000575,174.99340900000004,1.897264109999999,11.238955200000001,2.0,12.2,up
,38.63953,-78.61097,523.471802,"(38.63953, -78.61097, 523.471802)",0.024476,9.946471999999972,184.939881,1.921740109999999,129.23328,2.0,24.6,bigUp
,38.63952,-78.61098,523.148315,"(38.63952, -78.61098, 523.148315)",0.00087672,-0.3234870000000001,184.616394,1.9226168299999988,4.6290816,2.0,-13.4,down
,38.63945,-78.61117,520.448547,"(38.63945, -78.61117, 520.448547)",0.01133736,-2.699768000000063,181.91662599999995,1.9339541899999988,59.8612608,2.0,-14.0,down
,38.63944,-78.6112,520.051147,"(38.63944, -78.6112, 520.051147)",0.00176031,-0.3973999999999478,181.519226,1.935714499999999,9.2944368,2.0,-10.4,down
,38.6393,-78.61135,518.208618,"(38.6393, -78.61135, 518.208618)",0.01261354,-1.8425290000000132,179.676697,1.948328039999999,66.5994912,2.0,-8.7,down
,38.63922,-78.61151,523.076721,"(38.63922, -78.61151, 523.076721)",0.01025257,4.868103000000019,184.5448,1.958580609999999,54.1335696,2.0,27.8,bigUp
,38.63913,-78.61156,526.159851,"(38.63913, -78.61156, 526.159851)",0.00677865,3.083129999999983,187.62793,1.965359259999999,35.791272,2.0,25.9,bigUp
,38.63898,-78.61169,532.813782,"(38.63898, -78.61169, 532.813782)",0.01251542,6.653930999999943,194.28186099999994,1.9778746799999989,66.0814176,2.0,21.45,bigUp
,38.63893,-78.61171,533.970886,"(38.63893, -78.61171, 533.970886)",0.00361936,1.157104000000004,195.43896499999994,1.981494039999999,19.1102208,2.0,17.0,bigUp
,38.63892,-78.61178,536.054199,"(38.63892, -78.61178, 536.054199)",0.00384047,2.0833130000000892,197.52227800000003,1.985334509999999,20.2776816,2.0,29.0,bigUp
,38.63887,-78.61184,537.987,"(38.63887, -78.61184, 537.987)",0.00473499,1.9328009999999267,199.45507899999996,1.990069499999999,25.0007472,2.0,22.4,bigUp
,38.63885,-78.61185,538.354675,"(38.63885, -78.61185, 538.354675)",0.00148352,0.3676750000000766,199.82275400000003,1.9915530199999991,7.832985600000001,2.0,10.9,up
,38.63886,-78.61188,539.027527,"(38.63886, -78.61188, 539.027527)",0.00176033,0.6728519999999207,200.49560599999995,1.993313349999999,9.294542400000001,2.0,17.6,bigUp
,38.63884,-78.61191,539.851318,"(38.63884, -78.61191, 539.851318)",0.0021286,0.8237910000000284,201.31939699999998,1.9954419499999991,11.239008,2.0,18.6,bigUp
,38.63876,-78.61197,541.522522,"(38.63876, -78.61197, 541.522522)",0.00640612,1.6712039999999888,202.99060099999997,2.001848069999999,33.8243136,3.0,14.8,up
,38.63875,-78.61203,542.848083,"(38.63875, -78.61203, 542.848083)",0.00331102,1.3255609999999933,204.31616199999996,2.005159089999999,17.4821856,3.0,20.9,bigUp
,38.63867,-78.6122,545.403015,"(38.63867, -78.6122, 545.403015)",0.01071111,2.554932000000008,206.87109399999997,2.015870199999999,56.55466079999999,3.0,14.0,up
,38.63861,-78.6123,546.498657,"(38.63861, -78.6123, 546.498657)",0.00680532,1.095641999999998,207.96673599999997,2.0226755199999986,35.9320896,3.0,9.2,up
,38.6386,-78.61239,548.156372,"(38.6386, -78.61239, 548.156372)",0.00490609,1.657715000000053,209.62445100000002,2.0275816099999986,25.9041552,3.0,18.6,bigUp
,38.63855,-78.61253,551.265686,"(38.63855, -78.61253, 551.265686)",0.00830798,3.1093139999999266,212.73376499999995,2.0358895899999987,43.8661344,3.0,21.6,bigUp
,38.63851,-78.61265,553.904602,"(38.63851, -78.61265, 553.904602)",0.00704133,2.6389159999999947,215.37268099999994,2.0429309199999985,37.1782224,3.0,21.4,bigUp
,38.63847,-78.61271,555.246521,"(38.63847, -78.61271, 555.246521)",0.0042572,1.3419190000000754,216.71460000000002,2.0471881199999986,22.478016,3.0,17.1,bigUp
,38.63835,-78.61277,553.775879,"(38.63835, -78.61277, 553.775879)",0.00890111,-1.470641999999998,215.24395800000002,2.0560892299999987,46.9978608,3.0,-9.6,down
,38.63817,-78.61282,550.286865,"(38.63817, -78.61282, 550.286865)",0.0127262,-3.4890139999999974,211.75494400000002,2.0688154299999986,67.194336,3.0,-16.2,bigDown
,38.63814,-78.61282,550.319702,"(38.63814, -78.61282, 550.319702)",0.0020728,0.03283699999997225,211.787781,2.0708882299999987,10.944384000000001,3.0,0.8,flat
,38.63806,-78.61287,551.480652,"(38.63806, -78.61287, 551.480652)",0.00615099,1.160949999999957,212.94873099999995,2.0770392199999987,32.4772272,3.0,10.7,up
,38.63794,-78.61301,555.576355,"(38.63794, -78.61301, 555.576355)",0.01121752,4.095703000000071,217.04443400000002,2.088256739999999,59.2285056,3.0,21.5,bigUp
,38.63792,-78.61302,555.959534,"(38.63792, -78.61302, 555.959534)",0.00148352,0.3831789999999273,217.42761299999995,2.089740259999999,7.832985600000001,3.0,11.3,up
,38.63784,-78.61309,558.439697,"(38.63784, -78.61309, 558.439697)",0.00669516,2.4801630000000614,219.907776,2.096435419999999,35.350444800000005,3.0,21.1,bigUp
,38.63773,-78.61313,560.331299,"(38.63773, -78.61313, 560.331299)",0.00790092,1.8916019999999207,221.79937799999993,2.104336339999999,41.716857600000004,3.0,13.8,up
,38.6377,-78.61319,562.41925,"(38.6377, -78.61319, 562.41925)",0.00384477,2.087951000000089,223.88732900000002,2.108181109999999,20.3003856,3.0,29.0,bigUp
,38.63777,-78.61335,567.359924,"(38.63777, -78.61335, 567.359924)",0.00989735,4.9406739999999445,228.82800299999997,2.118078459999999,52.258008,3.0,29.2,bigUp
,38.63776,-78.61336,567.750854,"(38.63776, -78.61336, 567.750854)",0.00087673,0.39093000000002576,229.218933,2.118955189999999,4.6291344,3.0,16.2,bigUp
,38.63788,-78.61346,570.696533,"(38.63788, -78.61346, 570.696533)",0.00989299,2.945679000000041,232.16461200000003,2.128848179999999,52.234987200000006,3.0,17.4,bigUp
,38.63804,-78.61353,570.326782,"(38.63804, -78.61353, 570.326782)",0.01168264,-0.3697510000000648,231.79486099999997,2.140530819999999,61.6843392,3.0,-1.9,flat
,38.6382,-78.6135,567.056274,"(38.6382, -78.6135, 567.056274)",0.01117288,-3.27050799999995,228.52435300000002,2.151703699999999,58.9928064,3.0,-17.2,bigDown
,38.6384,-78.61364,579.112183,"(38.6384, -78.61364, 579.112183)",0.01574942,12.055908999999929,240.58026199999995,2.1674531199999993,83.1569376,3.0,3.9499999999999993,flat
,38.63841,-78.61365,579.71759,"(38.63841, -78.61365, 579.71759)",0.00087673,0.6054070000000138,241.18566899999996,2.1683298499999992,4.6291344,3.0,25.1,bigUp
,38.63853,-78.61358,582.800232,"(38.63853, -78.61358, 582.800232)",0.00911132,3.082642000000078,244.26831100000004,2.1774411699999994,48.1077696,3.0,19.7,bigUp
,38.63866,-78.61358,586.984192,"(38.63866, -78.61358, 586.984192)",0.00898214,4.183959999999956,248.452271,2.1864233099999995,47.4256992,3.0,27.1,bigUp
,38.6388,-78.61359,590.364075,"(38.6388, -78.61359, 590.364075)",0.00968812,3.37988299999995,251.83215399999995,2.1961114299999993,51.1532736,3.0,20.4,bigUp
,38.6389,-78.61362,591.92804,"(38.6389, -78.61362, 591.92804)",0.0070965,1.563965000000053,253.396119,2.203207929999999,37.46952,3.0,12.6,up
,38.63894,-78.61366,593.923462,"(38.63894, -78.61366, 593.923462)",0.00350691,1.9954219999999623,255.39154099999996,2.206714839999999,18.5164848,3.0,10.45,up
,38.63906,-78.61368,595.122375,"(38.63906, -78.61368, 595.122375)",0.00836117,1.1989130000000614,256.590454,2.2150760099999993,44.1469776,3.0,8.3,up
,38.63909,-78.61368,594.797424,"(38.63909, -78.61368, 594.797424)",0.0020728,-0.3249510000000555,256.26550299999997,2.2171488099999994,10.944384000000001,3.0,-7.5,down
,38.63922,-78.61381,600.722412,"(38.63922, -78.61381, 600.722412)",0.01139745,5.924987999999985,262.19049099999995,2.2285462599999994,60.178536,3.0,3.4499999999999993,flat
,38.63947,-78.61388,604.963806,"(38.63947, -78.61388, 604.963806)",0.01768164,4.241394000000014,266.43188499999997,2.2462278999999996,93.35905919999999,3.0,14.4,up
,38.63967,-78.61389,607.445923,"(38.63967, -78.61389, 607.445923)",0.01382922,2.4821170000000166,268.914002,2.2600571199999995,73.0182816,3.0,10.7,up
,38.63987,-78.61399,613.851135,"(38.63987, -78.61399, 613.851135)",0.01483514,6.405212000000006,275.319214,2.2748922599999997,78.3295392,3.0,25.7,bigUp
,38.64003,-78.61409,617.103394,"(38.64003, -78.61409, 617.103394)",0.01230192,3.252258999999981,278.57147299999997,2.2871941799999997,64.9541376,3.0,15.6,bigUp
,38.64003,-78.61411,617.387817,"(38.64003, -78.61411, 617.387817)",0.00107936,0.2844230000000607,278.85589600000003,2.2882735399999996,5.6990207999999996,3.0,10.4,up
,38.64008,-78.61428,619.354065,"(38.64008, -78.61428, 619.354065)",0.0098034,1.9662479999999505,280.822144,2.2980769399999996,51.761952,3.0,11.7,up
,38.64017,-78.61451,618.274475,"(38.64017, -78.61451, 618.274475)",0.01388311,-1.0795899999999392,279.74255400000004,2.3119600499999997,73.3028208,3.0,-4.6,flat
,38.64018,-78.61456,617.98877,"(38.64018, -78.61456, 617.98877)",0.00278544,-0.2857050000000072,279.45684900000003,2.3147454899999995,14.707123200000002,3.0,-5.2,down
,38.64017,-78.61485,616.079895,"(38.64017, -78.61485, 616.079895)",0.01566587,-1.90887500000008,277.54797399999995,2.3304113599999994,82.7157936,3.0,-7.3,down
,38.64007,-78.61496,618.091614,"(38.64007, -78.61496, 618.091614)",0.00910936,2.0117190000000846,279.55969300000004,2.3395207199999994,48.0974208,3.0,12.8,up
,38.64005,-78.61513,617.275696,"(38.64005, -78.61513, 617.275696)",0.00927801,-0.8159180000000106,278.743775,2.3487987299999995,48.9878928,3.0,-5.1,down
,38.64004,-78.61519,616.954163,"(38.64004, -78.61519, 616.954163)",0.00331096,-0.3215330000000449,278.422242,2.3521096899999994,17.4818688,3.0,-5.1,down
,38.64005,-78.61534,614.767029,"(38.64005, -78.61534, 614.767029)",0.0081246,-2.1871340000000146,276.23510799999997,2.3602342899999993,42.897887999999995,3.0,-15.5,bigDown
,38.64004,-78.61562,612.335571,"(38.64004, -78.61562, 612.335571)",0.01512677,-2.4314580000000205,273.80364999999995,2.3753610599999995,79.8693456,3.0,-9.6,down
,38.64002,-78.61564,613.068298,"(38.64002, -78.61564, 613.068298)",0.00175344,0.7327270000000681,274.536377,2.3771144999999994,9.2581632,3.0,19.2,bigUp
,38.63992,-78.61579,616.483521,"(38.63992, -78.61579, 616.483521)",0.01064288,3.415222999999969,277.9516,2.387757379999999,56.194406400000005,3.0,18.8,bigUp
,38.63988,-78.61582,618.180725,"(38.63988, -78.61582, 618.180725)",0.00320305,1.6972040000000561,279.64880400000004,2.3909604299999994,16.912104,3.0,27.6,bigUp
,38.6398,-78.6159,620.998352,"(38.6398, -78.6159, 620.998352)",0.00701379,2.817626999999902,282.46643099999994,2.397974219999999,37.0328112,3.0,22.9,bigUp
,38.63977,-78.61592,622.047485,"(38.63977, -78.61592, 622.047485)",0.00233699,1.0491330000000971,283.51556400000004,2.400311209999999,12.3393072,3.0,22.0,bigUp
,38.63964,-78.61599,626.451477,"(38.63964, -78.61599, 626.451477)",0.00974425,4.403991999999903,287.91955599999994,2.410055459999999,51.449639999999995,3.0,26.4,bigUp
,38.63958,-78.61601,628.439209,"(38.63958, -78.61601, 628.439209)",0.00428381,1.987732000000051,289.907288,2.414339269999999,22.6185168,3.0,25.2,bigUp
